query_id,item_qid,property_qid,adj_item_qid
773552,Q4938836,P179,Q11277950
773552,Q4938836,P31,Q7889
773552,Q4938836,P400,Q10677
773552,Q4938836,P400,Q170325
773552,Q4938836,P404,Q208850
773552,Q4938836,P437,Q7982
773552,Q4938836,P479,Q273140
773552,Q4938836,P495,Q17
773552,Q4938836,P853,Q11389850
3810711,Q4947516,P131,Q21590062
3810711,Q4947516,P138,Q721086
3810711,Q4947516,P138,Q957543
3810711,Q4947516,P30,Q51
3810711,Q4947516,P31,Q8502
3810711,Q4947516,P4552,Q7608101
182987,Q495,P1001,Q99218346
182987,Q495,P1001,Q24702380
182987,Q495,P1001,Q50247531
182987,Q495,P1001,Q99229601
182987,Q495,P1001,Q24702372
182987,Q495,P1071,Q90800340
182987,Q495,P1071,Q80181994
182987,Q495,P1071,Q615915
182987,Q495,P1071,Q80173723
182987,Q495,P1071,Q28777892
182987,Q495,P108,Q22093383
182987,Q495,P1151,Q11381980
182987,Q495,P119,Q7244791
182987,Q495,P119,Q52985629
182987,Q495,P119,Q2412713
182987,Q495,P119,Q678849
182987,Q495,P119,Q3902828
182987,Q495,P1204,Q11381980
182987,Q495,P1269,Q2864702
182987,Q495,P1269,Q48760270
182987,Q495,P127,Q3995717
182987,Q495,P127,Q3889174
182987,Q495,P127,Q3890463
182987,Q495,P127,Q4012183
182987,Q495,P127,Q241560
182987,Q495,P131,Q52967507
182987,Q495,P131,Q119888104
182987,Q495,P131,Q119888115
182987,Q495,P131,Q30284465
182987,Q495,P131,Q52841018
182987,Q495,P1313,Q24702372
182987,Q495,P1343,Q19230688
182987,Q495,P1343,Q63137556
182987,Q495,P1343,Q1138524
182987,Q495,P1343,Q602358
182987,Q495,P1343,Q4173137
182987,Q495,P1366,Q11907223
182987,Q495,P1376,Q1216
182987,Q495,P138,Q105732587
182987,Q495,P138,Q3451108
182987,Q495,P138,Q102132696
182987,Q495,P138,Q115218113
182987,Q495,P138,Q919912
182987,Q495,P1427,Q30888531
182987,Q495,P1427,Q29479963
182987,Q495,P1427,Q30888538
182987,Q495,P1427,Q117967856
182987,Q495,P1427,Q29362111
182987,Q495,P1433,Q55108514
182987,Q495,P1444,Q117970856
182987,Q495,P1444,Q59120631
182987,Q495,P1444,Q59120660
182987,Q495,P1444,Q117968939
182987,Q495,P1444,Q29362074
182987,Q495,P1464,Q9227704
182987,Q495,P1465,Q9220183
182987,Q495,P150,Q16287
182987,Q495,P159,Q30256634
182987,Q495,P159,Q3993792
182987,Q495,P159,Q3725302
182987,Q495,P159,Q24942094
182987,Q495,P159,Q21178605
182987,Q495,P162,Q3846997
182987,Q495,P166,Q20198245
182987,Q495,P17,Q38
182987,Q495,P1740,Q10220482
182987,Q495,P1791,Q7978506
182987,Q495,P1792,Q6236329
182987,Q495,P180,Q13217272
182987,Q495,P180,Q19681704
182987,Q495,P180,Q60161982
182987,Q495,P1889,Q126099400
182987,Q495,P189,Q123385472
182987,Q495,P19,Q4451392
182987,Q495,P19,Q3847543
182987,Q495,P19,Q21832830
182987,Q495,P19,Q93231123
182987,Q495,P19,Q14347136
182987,Q495,P190,Q16010
182987,Q495,P190,Q35997
182987,Q495,P190,Q42635
182987,Q495,P190,Q3777
182987,Q495,P190,Q2841
182987,Q495,P193,Q3094790
182987,Q495,P194,Q50247531
182987,Q495,P20,Q2431176
182987,Q495,P20,Q3836388
182987,Q495,P20,Q2831809
182987,Q495,P20,Q3738054
182987,Q495,P20,Q1237108
182987,Q495,P206,Q643
182987,Q495,P206,Q472813
182987,Q495,P206,Q670414
182987,Q495,P206,Q851178
182987,Q495,P2541,Q17509296
182987,Q495,P2541,Q48781517
182987,Q495,P2541,Q56322697
182987,Q495,P2541,Q125778229
182987,Q495,P2632,Q113124668
182987,Q495,P2632,Q125707454
182987,Q495,P2632,Q125707530
182987,Q495,P276,Q1522395
182987,Q495,P276,Q57158116
182987,Q495,P276,Q104771339
182987,Q495,P276,Q56651055
182987,Q495,P276,Q56604943
182987,Q495,P2789,Q741488
182987,Q495,P291,Q110000471
182987,Q495,P291,Q28936961
182987,Q495,P291,Q115204562
182987,Q495,P291,Q99733037
182987,Q495,P291,Q108915507
182987,Q495,P30,Q46
182987,Q495,P301,Q7035729
182987,Q495,P31,Q747074
182987,Q495,P31,Q1549591
182987,Q495,P3173,Q201902
182987,Q495,P36,Q1216
182987,Q495,P36,Q27996720
182987,Q495,P36,Q16287
182987,Q495,P36,Q3040846
182987,Q495,P36,Q28769252
182987,Q495,P361,Q3642449
182987,Q495,P37,Q652
182987,Q495,P417,Q40662
182987,Q495,P417,Q2457205
182987,Q495,P421,Q6655
182987,Q495,P421,Q6723
182987,Q495,P460,Q125778229
182987,Q495,P463,Q1139352
182987,Q495,P463,Q67652870
182987,Q495,P4647,Q5802128
182987,Q495,P4647,Q97838522
182987,Q495,P4647,Q100697318
182987,Q495,P47,Q9024
182987,Q495,P47,Q10339
182987,Q495,P47,Q9048
182987,Q495,P47,Q10231
182987,Q495,P47,Q2655357
182987,Q495,P495,Q2904894
182987,Q495,P5008,Q6173448
182987,Q495,P5125,Q48838126
182987,Q495,P527,Q36618827
182987,Q495,P527,Q36618297
182987,Q495,P527,Q36618680
182987,Q495,P527,Q36618875
182987,Q495,P527,Q36617857
182987,Q495,P551,Q153670
182987,Q495,P551,Q105889603
182987,Q495,P551,Q6527
182987,Q495,P551,Q99521008
182987,Q495,P551,Q122132456
182987,Q495,P559,Q3743652
182987,Q495,P6,Q24701812
182987,Q495,P609,Q10985
182987,Q495,P609,Q16556141
182987,Q495,P609,Q789072
182987,Q495,P609,Q429822
182987,Q495,P609,Q736643
182987,Q495,P6758,Q3763579
182987,Q495,P6758,Q3851216
182987,Q495,P7153,Q2052058
182987,Q495,P7153,Q3895633
182987,Q495,P7153,Q3895658
182987,Q495,P740,Q677116
182987,Q495,P740,Q3941463
182987,Q495,P740,Q110856505
182987,Q495,P740,Q3840610
182987,Q495,P740,Q3943671
182987,Q495,P7867,Q84067893
182987,Q495,P793,Q9672
182987,Q495,P840,Q3958158
182987,Q495,P840,Q3824152
182987,Q495,P840,Q3960424
182987,Q495,P840,Q23900083
182987,Q495,P840,Q3723607
182987,Q495,P8402,Q97124052
182987,Q495,P8546,Q7897729
182987,Q495,P8744,Q5333797
182987,Q495,P88,Q3094790
182987,Q495,P910,Q7035729
182987,Q495,P915,Q663342
182987,Q495,P915,Q123016338
182987,Q495,P915,Q21190137
182987,Q495,P915,Q115649320
182987,Q495,P915,Q2058835
182987,Q495,P921,Q104628854
182987,Q495,P921,Q63188328
182987,Q495,P921,Q104628738
182987,Q495,P921,Q113081570
182987,Q495,P921,Q58854717
182987,Q495,P9235,Q106435261
182987,Q495,P931,Q528184
182987,Q495,P937,Q68432343
182987,Q495,P937,Q94770149
182987,Q495,P937,Q113829482
182987,Q495,P937,Q112505741
182987,Q495,P937,Q4015271
182987,Q495,P971,Q8401362
182987,Q495,P971,Q29107952
182987,Q495,P971,Q9283802
182987,Q495,P971,Q29107933
182987,Q495,P971,Q29107938
1227137,Q4951110,P131,Q99
1227137,Q4951110,P1435,Q19558910
1227137,Q4951110,P149,Q509364
1227137,Q4951110,P17,Q30
1227137,Q4951110,P301,Q55303667
1227137,Q4951110,P31,Q41176
1227137,Q4951110,P31,Q2680291
1227137,Q4951110,P69,Q16200084
1227137,Q4951110,P69,Q1820572
1227137,Q4951110,P69,Q5318661
1227137,Q4951110,P69,Q3757538
1227137,Q4951110,P69,Q553502
1227137,Q4951110,P84,Q5545664
1227137,Q4951110,P910,Q55303667
460759,Q495160,P131,Q56526928
460759,Q495160,P131,Q35258741
460759,Q495160,P131,Q32841920
460759,Q495160,P131,Q35463723
460759,Q495160,P131,Q35417559
460759,Q495160,P1376,Q2361794
460759,Q495160,P138,Q2479643
460759,Q495160,P1456,Q6976660
460759,Q495160,P1464,Q28651870
460759,Q495160,P150,Q1371
460759,Q495160,P150,Q114466825
460759,Q495160,P17,Q30
460759,Q495160,P1792,Q8740643
460759,Q495160,P1889,Q226188
460759,Q495160,P19,Q106080197
460759,Q495160,P19,Q888517
460759,Q495160,P19,Q6484320
460759,Q495160,P19,Q6219933
460759,Q495160,P19,Q665356
460759,Q495160,P20,Q5544006
460759,Q495160,P20,Q102051019
460759,Q495160,P276,Q94148740
460759,Q495160,P301,Q9008144
460759,Q495160,P31,Q13415370
460759,Q495160,P36,Q2361794
460759,Q495160,P47,Q490925
460759,Q495160,P47,Q494598
460759,Q495160,P47,Q495151
460759,Q495160,P47,Q501843
460759,Q495160,P551,Q121140466
460759,Q495160,P7867,Q84412611
460759,Q495160,P910,Q9008144
460759,Q495160,P971,Q8404315
460759,Q495160,P971,Q84412611
460759,Q495160,P971,Q8903744
460759,Q495160,P971,Q8740643
460759,Q495160,P971,Q8869448
2976738,Q495194,P131,Q50252
2976738,Q495194,P1444,Q19913490
2976738,Q495194,P17,Q884
2976738,Q495194,P206,Q37960
2976738,Q495194,P31,Q23442
448168,Q495366,P1269,Q18088536
448168,Q495366,P1269,Q18160879
448168,Q495366,P1269,Q20312467
448168,Q495366,P1269,Q25457241
448168,Q495366,P1344,Q732306
448168,Q495366,P1344,Q7278737
448168,Q495366,P1344,Q17742114
448168,Q495366,P1344,Q269747
448168,Q495366,P1344,Q18161465
448168,Q495366,P17,Q884
448168,Q495366,P276,Q20934
448168,Q495366,P301,Q8203947
448168,Q495366,P31,Q167170
448168,Q495366,P3450,Q483463
448168,Q495366,P361,Q15980999
448168,Q495366,P361,Q18113036
448168,Q495366,P361,Q16162952
448168,Q495366,P361,Q16162644
448168,Q495366,P361,Q16220091
448168,Q495366,P466,Q497430
448168,Q495366,P527,Q16162599
448168,Q495366,P527,Q17112361
448168,Q495366,P527,Q16162614
448168,Q495366,P527,Q16219859
448168,Q495366,P527,Q17486860
448168,Q495366,P542,Q138048
448168,Q495366,P543,Q484197
448168,Q495366,P543,Q488908
448168,Q495366,P664,Q844293
448168,Q495366,P710,Q2371165
448168,Q495366,P710,Q2372051
448168,Q495366,P710,Q8038968
448168,Q495366,P910,Q8203947
448168,Q495366,P971,Q17868307
448168,Q495366,P971,Q18171489
4834786,Q4956752,P103,Q1860
4834786,Q4956752,P106,Q33999
4834786,Q4956752,P106,Q10798782
4834786,Q4956752,P106,Q10800557
4834786,Q4956752,P1412,Q1860
4834786,Q4956752,P161,Q945454
4834786,Q4956752,P161,Q1136370
4834786,Q4956752,P161,Q114559055
4834786,Q4956752,P19,Q38022
4834786,Q4956752,P21,Q6581097
4834786,Q4956752,P26,Q2589352
4834786,Q4956752,P27,Q30
4834786,Q4956752,P31,Q5
4834786,Q4956752,P6886,Q1860
4834786,Q4956752,P69,Q4614
4834786,Q4956752,P69,Q7866352
4834786,Q4956752,P734,Q21510643
4834786,Q4956752,P735,Q3643673
389700,Q496036,P138,Q1345
389700,Q496036,P144,Q450073
389700,Q496036,P144,Q1170100
389700,Q496036,P144,Q15119348
389700,Q496036,P17,Q30
389700,Q496036,P1889,Q7182671
389700,Q496036,P31,Q189349
389700,Q496036,P4969,Q450073
389700,Q496036,P4969,Q1170100
389700,Q496036,P4969,Q15119348
389700,Q496036,P941,Q15119348
799735,Q49663,P131,Q98225824
799735,Q49663,P131,Q101233197
799735,Q49663,P131,Q27439052
799735,Q49663,P131,Q2931081
799735,Q49663,P131,Q2065482
799735,Q49663,P1456,Q112283379
799735,Q49663,P1464,Q28652934
799735,Q49663,P150,Q347
799735,Q49663,P159,Q114422355
799735,Q49663,P159,Q1347593
799735,Q49663,P159,Q98225611
799735,Q49663,P159,Q1386892
799735,Q49663,P159,Q806628
799735,Q49663,P17,Q347
799735,Q49663,P1792,Q17311713
799735,Q49663,P19,Q1871555
799735,Q49663,P19,Q1502089
799735,Q49663,P19,Q64633793
799735,Q49663,P19,Q1340705
799735,Q49663,P19,Q5218985
799735,Q49663,P20,Q19277335
799735,Q49663,P20,Q1596850
799735,Q49663,P20,Q16572794
799735,Q49663,P20,Q1602072
799735,Q49663,P20,Q1506287
799735,Q49663,P276,Q18336204
799735,Q49663,P276,Q27798578
799735,Q49663,P276,Q27799188
799735,Q49663,P276,Q27799489
799735,Q49663,P276,Q27799790
799735,Q49663,P301,Q8886883
799735,Q49663,P31,Q203300
799735,Q49663,P31,Q902814
799735,Q49663,P37,Q188
799735,Q49663,P47,Q64571
799735,Q49663,P47,Q66788
799735,Q49663,P47,Q49657
799735,Q49663,P47,Q49651
799735,Q49663,P47,Q64178
799735,Q49663,P551,Q271158
799735,Q49663,P551,Q708779
799735,Q49663,P551,Q29380602
799735,Q49663,P6,Q61813099
799735,Q49663,P910,Q8886883
799735,Q49663,P931,Q9287544
799735,Q49663,P937,Q18019380
799735,Q49663,P971,Q17311713
799735,Q49663,P971,Q28652934
3718877,Q4968579,P131,Q21590062
3718877,Q4968579,P30,Q51
3718877,Q4968579,P31,Q8502
1245797,Q496918,P103,Q9176
1245797,Q496918,P106,Q33999
1245797,Q496918,P106,Q10798782
1245797,Q496918,P106,Q10800557
1245797,Q496918,P1412,Q9176
1245797,Q496918,P161,Q482653
1245797,Q496918,P161,Q55075005
1245797,Q496918,P161,Q65241127
1245797,Q496918,P1853,Q19831453
1245797,Q496918,P19,Q8684
1245797,Q496918,P21,Q6581097
1245797,Q496918,P264,Q483238
1245797,Q496918,P27,Q884
1245797,Q496918,P31,Q5
1245797,Q496918,P69,Q12592802
1245797,Q496918,P734,Q715935
4820967,Q497215,P103,Q9176
4820967,Q497215,P106,Q937857
4820967,Q497215,P118,Q18543
4820967,Q497215,P1344,Q8577
4820967,Q497215,P1412,Q9176
4820967,Q497215,P1532,Q884
4820967,Q497215,P19,Q16520
4820967,Q497215,P21,Q6581097
4820967,Q497215,P27,Q884
4820967,Q497215,P31,Q5
4820967,Q497215,P413,Q336286
4820967,Q497215,P54,Q812719
4820967,Q497215,P54,Q483152
4820967,Q497215,P54,Q543842
4820967,Q497215,P54,Q488454
4820967,Q497215,P54,Q483044
4820967,Q497215,P641,Q2736
4820967,Q497215,P69,Q491511
4820967,Q497215,P734,Q13083721
5786878,Q497493,P1433,Q116443597
5786878,Q497493,P1433,Q116442902
5786878,Q497493,P1433,Q116443292
5786878,Q497493,P1433,Q116443598
5786878,Q497493,P1433,Q116442899
5786878,Q497493,P17,Q148
5786878,Q497493,P2860,Q40118423
5786878,Q497493,P2860,Q47614539
5786878,Q497493,P2860,Q53433016
5786878,Q497493,P31,Q11032
5786878,Q497493,P407,Q150
5786878,Q497493,P407,Q1860
5786878,Q497493,P495,Q148
3203988,Q497596,P1064,Q1999572
3203988,Q497596,P127,Q380660
3203988,Q497596,P131,Q16557
3203988,Q497596,P137,Q380660
3203988,Q497596,P16,Q6492141
3203988,Q497596,P16,Q7137871
3203988,Q497596,P16,Q4929367
3203988,Q497596,P16,Q7138370
3203988,Q497596,P16,Q6770667
3203988,Q497596,P17,Q30
3203988,Q497596,P1830,Q380660
3203988,Q497596,P1889,Q19878111
3203988,Q497596,P3096,Q26371530
3203988,Q497596,P31,Q1268865
3203988,Q497596,P527,Q4929367
3203988,Q497596,P527,Q5602816
3203988,Q497596,P527,Q7099665
3203988,Q497596,P527,Q16984038
3203988,Q497596,P5817,Q55654238
3203988,Q497596,P910,Q8359784
5628366,Q497743,P101,Q124741129
5628366,Q497743,P101,Q106298880
5628366,Q497743,P101,Q110763343
5628366,Q497743,P101,Q50947908
5628366,Q497743,P101,Q52883436
5628366,Q497743,P1268,Q124333517
5628366,Q497743,P1269,Q110402176
5628366,Q497743,P1269,Q108525740
5628366,Q497743,P1269,Q41171239
5628366,Q497743,P1269,Q123302697
5628366,Q497743,P1269,Q99185477
5628366,Q497743,P135,Q58555766
5628366,Q497743,P1535,Q124333517
5628366,Q497743,P1552,Q47496130
5628366,Q497743,P1552,Q846574
5628366,Q497743,P1552,Q2144962
5628366,Q497743,P1552,Q1771018
5628366,Q497743,P1552,Q132580
5628366,Q497743,P1889,Q132580
5628366,Q497743,P1889,Q611217
5628366,Q497743,P199,Q13578409
5628366,Q497743,P2283,Q124333517
5628366,Q497743,P2650,Q59695705
5628366,Q497743,P2650,Q62060830
5628366,Q497743,P279,Q151885
5628366,Q497743,P279,Q159810
5628366,Q497743,P279,Q8187769
5628366,Q497743,P279,Q2306286
5628366,Q497743,P279,Q111209476
5628366,Q497743,P301,Q117844357
5628366,Q497743,P31,Q64513524
5628366,Q497743,P361,Q42417254
5628366,Q497743,P361,Q2277143
5628366,Q497743,P361,Q1772402
5628366,Q497743,P361,Q116213687
5628366,Q497743,P361,Q2144962
5628366,Q497743,P3712,Q120232836
5628366,Q497743,P452,Q109639185
5628366,Q497743,P461,Q124381683
5628366,Q497743,P910,Q117844357
5628366,Q497743,P921,Q122092681
5628366,Q497743,P921,Q88329996
5628366,Q497743,P921,Q113689994
5628366,Q497743,P921,Q110595260
5628366,Q497743,P921,Q95644053
5628366,Q497743,P941,Q1145644
5628366,Q497743,P941,Q2306286
5628366,Q497743,P941,Q2323664
5628366,Q497743,P941,Q3738312
769785,Q49780,P101,Q105309885
769785,Q49780,P101,Q59780233
769785,Q49780,P101,Q114700251
769785,Q49780,P101,Q113381038
769785,Q49780,P101,Q3087687
769785,Q49780,P106,Q3124205
769785,Q49780,P106,Q118384246
769785,Q49780,P106,Q118384288
769785,Q49780,P106,Q118384970
769785,Q49780,P1142,Q65203602
769785,Q49780,P1142,Q5599744
769785,Q49780,P1142,Q52157159
769785,Q49780,P1142,Q90043650
769785,Q49780,P1142,Q2992765
769785,Q49780,P1269,Q6123099
769785,Q49780,P1269,Q106039843
769785,Q49780,P1269,Q3508213
769785,Q49780,P1269,Q208701
769785,Q49780,P1269,Q5712550
769785,Q49780,P1343,Q2657718
769785,Q49780,P135,Q3148306
769785,Q49780,P135,Q4377060
769785,Q49780,P135,Q16237645
769785,Q49780,P135,Q17420924
769785,Q49780,P135,Q14850916
769785,Q49780,P138,Q88364056
769785,Q49780,P1387,Q12305866
769785,Q49780,P2579,Q59243173
769785,Q49780,P2650,Q111263773
769785,Q49780,P279,Q208701
769785,Q49780,P279,Q125565477
769785,Q49780,P279,Q2353993
769785,Q49780,P279,Q188993
769785,Q49780,P279,Q2064698
769785,Q49780,P301,Q6153160
769785,Q49780,P3095,Q15627169
769785,Q49780,P31,Q5333510
769785,Q49780,P31,Q12909644
769785,Q49780,P31,Q29028649
769785,Q49780,P31,Q1159675
769785,Q49780,P361,Q208701
769785,Q49780,P361,Q178790
769785,Q49780,P361,Q48705382
769785,Q49780,P425,Q15627169
769785,Q49780,P425,Q28534745
769785,Q49780,P910,Q6153160
769785,Q49780,P921,Q122120678
769785,Q49780,P921,Q122123506
769785,Q49780,P921,Q115627935
769785,Q49780,P921,Q19172934
769785,Q49780,P921,Q19086253
769785,Q49780,P971,Q6467567
769785,Q49780,P971,Q6950822
769785,Q49780,P971,Q8012897
769785,Q49780,P971,Q15209466
5619583,Q4978427,P106,Q628099
5619583,Q4978427,P106,Q937857
5619583,Q4978427,P1344,Q8531
5619583,Q4978427,P1344,Q8544
5619583,Q4978427,P21,Q6581072
5619583,Q4978427,P27,Q148
5619583,Q4978427,P31,Q5
5619583,Q4978427,P413,Q336286
5619583,Q4978427,P54,Q756037
5619583,Q4978427,P6087,Q756037
5619583,Q4978427,P6087,Q24831866
5619583,Q4978427,P641,Q2736
3203633,Q497960,P17,Q17
3203633,Q497960,P279,Q4164871
3203633,Q497960,P301,Q9086094
3203633,Q497960,P31,Q16334295
3203633,Q497960,P39,Q2300146
3203633,Q497960,P39,Q2785895
3203633,Q497960,P39,Q373083
3203633,Q497960,P39,Q2491244
3203633,Q497960,P39,Q2269688
3203633,Q497960,P910,Q9086094
6373915,Q498232,P2354,Q480242
6373915,Q498232,P31,Q13406463
6373915,Q498232,P360,Q480242
339325,Q498382,P1269,Q316752
339325,Q498382,P279,Q172618
339325,Q498382,P279,Q12558574
339325,Q498382,P31,Q117850
339325,Q498382,P921,Q667353
339325,Q498382,P921,Q5449933
3285670,Q4987721,P105,Q7432
3285670,Q4987721,P1343,Q112869394
3285670,Q4987721,P171,Q134091
3285670,Q4987721,P31,Q16521
3285670,Q4987721,P31,Q188238
3285670,Q4987721,P7603,Q2851527
3285670,Q4987721,P9714,Q17269
92501,Q498847,P136,Q752321
92501,Q498847,P136,Q15286013
92501,Q498847,P144,Q63246680
92501,Q498847,P144,Q63246708
92501,Q498847,P144,Q63248277
92501,Q498847,P1441,Q11261901
92501,Q498847,P1441,Q11340257
92501,Q498847,P1441,Q8012728
92501,Q498847,P1441,Q2886514
92501,Q498847,P1441,Q8013050
92501,Q498847,P179,Q117319389
92501,Q498847,P179,Q117319240
92501,Q498847,P179,Q117319392
92501,Q498847,P179,Q117319346
92501,Q498847,P179,Q117319243
92501,Q498847,P1811,Q2394568
92501,Q498847,P301,Q6289101
92501,Q498847,P31,Q63952888
92501,Q498847,P361,Q63248145
92501,Q498847,P361,Q63248177
92501,Q498847,P361,Q63248265
92501,Q498847,P361,Q63312461
92501,Q498847,P361,Q76432521
92501,Q498847,P364,Q5287
92501,Q498847,P495,Q17
92501,Q498847,P4969,Q63248276
92501,Q498847,P4969,Q63312461
92501,Q498847,P4969,Q63248177
92501,Q498847,P4969,Q63246708
92501,Q498847,P4969,Q63248265
92501,Q498847,P50,Q1146882
92501,Q498847,P527,Q12589441
92501,Q498847,P527,Q63242368
92501,Q498847,P527,Q63245091
92501,Q498847,P527,Q63245099
92501,Q498847,P527,Q63245172
92501,Q498847,P674,Q11261901
92501,Q498847,P674,Q11340257
92501,Q498847,P674,Q8012728
92501,Q498847,P674,Q2886514
92501,Q498847,P674,Q8013050
92501,Q498847,P800,Q142052
92501,Q498847,P8670,Q9054020
92501,Q498847,P910,Q6289101
92501,Q498847,P921,Q94332430
5290319,Q499058,P276,Q56551325
5290319,Q499058,P31,Q8502
5290319,Q499058,P376,Q405
21674,Q4994879,P1889,Q188889
21674,Q4994879,P1889,Q4681865
21674,Q4994879,P2283,Q637416
21674,Q4994879,P2283,Q863873
21674,Q4994879,P2283,Q82837422
21674,Q4994879,P279,Q4681865
3263730,Q500227,P1001,Q6438028
3263730,Q500227,P1001,Q55424400
3263730,Q500227,P1001,Q105440448
3263730,Q500227,P127,Q4355084
3263730,Q500227,P127,Q7920150
3263730,Q500227,P131,Q49235456
3263730,Q500227,P131,Q49829683
3263730,Q500227,P131,Q34703463
3263730,Q500227,P131,Q31769382
3263730,Q500227,P131,Q31239305
3263730,Q500227,P1313,Q55424400
3263730,Q500227,P1365,Q56776609
3263730,Q500227,P1366,Q56776609
3263730,Q500227,P1376,Q10713978
3263730,Q500227,P150,Q50623
3263730,Q500227,P150,Q2729021
3263730,Q500227,P159,Q11989619
3263730,Q500227,P159,Q127059662
3263730,Q500227,P159,Q127059856
3263730,Q500227,P159,Q127060945
3263730,Q500227,P159,Q104713182
3263730,Q500227,P17,Q20
3263730,Q500227,P1830,Q7920150
3263730,Q500227,P19,Q7085877
3263730,Q500227,P19,Q101068264
3263730,Q500227,P19,Q1771923
3263730,Q500227,P19,Q16015812
3263730,Q500227,P19,Q6419479
3263730,Q500227,P190,Q210987
3263730,Q500227,P20,Q16015812
3263730,Q500227,P20,Q17097047
3263730,Q500227,P20,Q56650986
3263730,Q500227,P2354,Q17779047
3263730,Q500227,P2541,Q11994369
3263730,Q500227,P2936,Q25164
3263730,Q500227,P2936,Q25167
3263730,Q500227,P301,Q8226050
3263730,Q500227,P31,Q755707
3263730,Q500227,P36,Q10713978
3263730,Q500227,P3842,Q8079292
3263730,Q500227,P3842,Q28453546
3263730,Q500227,P3842,Q28453549
3263730,Q500227,P3842,Q56776609
3263730,Q500227,P421,Q6655
3263730,Q500227,P47,Q505956
3263730,Q500227,P47,Q90592
3263730,Q500227,P47,Q88802
3263730,Q500227,P47,Q80571266
3263730,Q500227,P47,Q88808
3263730,Q500227,P6,Q55424412
3263730,Q500227,P7867,Q84036190
3263730,Q500227,P7888,Q28453546
3263730,Q500227,P7888,Q28453549
3263730,Q500227,P793,Q28953942
3263730,Q500227,P910,Q8226050
3263730,Q500227,P937,Q7085877
3263730,Q500227,P971,Q20897748
3263730,Q500227,P971,Q84036190
3808422,Q5002454,P131,Q21590062
3808422,Q5002454,P30,Q51
3808422,Q5002454,P31,Q740445
3808422,Q5002454,P4552,Q5166989
5210175,Q5006102,P106,Q15077007
5210175,Q5006102,P106,Q17125263
5210175,Q5006102,P136,Q1153173
5210175,Q5006102,P138,Q28060940
5210175,Q5006102,P1412,Q1860
5210175,Q5006102,P162,Q18150848
5210175,Q5006102,P1889,Q28060940
5210175,Q5006102,P19,Q1384
5210175,Q5006102,P21,Q6581097
5210175,Q5006102,P264,Q18205793
5210175,Q5006102,P27,Q27
5210175,Q5006102,P27,Q30
5210175,Q5006102,P287,Q27307617
5210175,Q5006102,P31,Q5
5210175,Q5006102,P371,Q19001478
5210175,Q5006102,P371,Q110555649
5210175,Q5006102,P57,Q18150848
5210175,Q5006102,P734,Q2703557
5210175,Q5006102,P735,Q19803499
5210175,Q5006102,P735,Q19803504
5210175,Q5006102,P735,Q19803513
1766325,Q501279,P279,Q5032741
1766325,Q501279,P31,Q15142894
1766325,Q501279,P495,Q183
336516,Q501345,P1001,Q55315892
336516,Q501345,P1001,Q105612424
336516,Q501345,P131,Q117490071
336516,Q501345,P131,Q122545541
336516,Q501345,P131,Q755932
336516,Q501345,P131,Q56509187
336516,Q501345,P131,Q122560738
336516,Q501345,P1376,Q472675
336516,Q501345,P138,Q165349
336516,Q501345,P138,Q5497489
336516,Q501345,P1423,Q14376413
336516,Q501345,P1424,Q14376413
336516,Q501345,P1456,Q6976095
336516,Q501345,P1464,Q34664289
336516,Q501345,P1465,Q32387758
336516,Q501345,P150,Q1391
336516,Q501345,P150,Q2367175
336516,Q501345,P150,Q97672585
336516,Q501345,P17,Q30
336516,Q501345,P1792,Q8734180
336516,Q501345,P1889,Q492342
336516,Q501345,P1889,Q502021
336516,Q501345,P19,Q80464281
336516,Q501345,P19,Q96780592
336516,Q501345,P19,Q16230464
336516,Q501345,P19,Q2514448
336516,Q501345,P19,Q1699238
336516,Q501345,P20,Q541949
336516,Q501345,P20,Q2041967
336516,Q501345,P20,Q104626454
336516,Q501345,P20,Q115769247
336516,Q501345,P206,Q179444
336516,Q501345,P2541,Q7833621
336516,Q501345,P276,Q1542829
336516,Q501345,P276,Q2667265
336516,Q501345,P276,Q2874695
336516,Q501345,P276,Q21187981
336516,Q501345,P276,Q94278706
336516,Q501345,P301,Q8471801
336516,Q501345,P31,Q13410464
336516,Q501345,P36,Q472675
336516,Q501345,P421,Q941023
336516,Q501345,P47,Q501323
336516,Q501345,P47,Q494121
336516,Q501345,P47,Q398939
336516,Q501345,P47,Q511164
336516,Q501345,P47,Q488659
336516,Q501345,P5353,Q5497582
336516,Q501345,P551,Q1065595
336516,Q501345,P551,Q16194298
336516,Q501345,P551,Q99373426
336516,Q501345,P609,Q2449204
336516,Q501345,P7867,Q84082310
336516,Q501345,P8138,Q97672585
336516,Q501345,P910,Q8471801
336516,Q501345,P931,Q35256639
336516,Q501345,P937,Q106020200
336516,Q501345,P937,Q125448487
336516,Q501345,P971,Q30723370
336516,Q501345,P971,Q13281022
336516,Q501345,P971,Q16786664
336516,Q501345,P971,Q34664289
336516,Q501345,P971,Q8734180
3032546,Q50157,P127,Q3889428
3032546,Q50157,P127,Q3967789
3032546,Q50157,P127,Q3967944
3032546,Q50157,P131,Q117192527
3032546,Q50157,P131,Q120801809
3032546,Q50157,P131,Q120801800
3032546,Q50157,P131,Q52947466
3032546,Q50157,P131,Q120801813
3032546,Q50157,P1343,Q867541
3032546,Q50157,P1343,Q4532138
3032546,Q50157,P1343,Q19219752
3032546,Q50157,P1343,Q30059240
